phase,matrix,variable,x_label,x_value,component,component_index,lambda,factor_value,plotted_value,y_label
FCC,B,Cr,x_Cr,0.01,r=1,1,0.9999999999996958,-0.05357714263235079,-0.05357714263233449,λ·B
FCC,B,Cr,x_Cr,0.02,r=1,1,0.9999999999996958,-0.159424458728265,-0.1594244587282165,λ·B
FCC,B,Cr,x_Cr,0.03,r=1,1,0.9999999999996958,-0.09554749850750051,-0.09554749850747145,λ·B
FCC,B,Cr,x_Cr,0.04,r=1,1,0.9999999999996958,0.06961590414281721,0.06961590414279603,λ·B
FCC,B,Cr,x_Cr,0.05,r=1,1,0.9999999999996958,0.10254887362040437,0.10254887362037317,λ·B
FCC,B,Cr,x_Cr,0.06,r=1,1,0.9999999999996958,-0.08215443158439228,-0.08215443158436729,λ·B
FCC,B,Cr,x_Cr,0.07,r=1,1,0.9999999999996958,-0.12462790562578534,-0.12462790562574742,λ·B
FCC,B,Cr,x_Cr,0.08,r=1,1,0.9999999999996958,0.09406508442050686,0.09406508442047824,λ·B
FCC,B,Cr,x_Cr,0.09,r=1,1,0.9999999999996958,0.33599940882921275,0.33599940882911056,λ·B
FCC,B,Cr,x_Cr,0.1,r=1,1,0.9999999999996958,0.31150609765229376,0.311506097652199,λ·B
FCC,B,Cr,x_Cr,0.11,r=1,1,0.9999999999996958,0.13404496739297853,0.13404496739293775,λ·B
FCC,B,Cr,x_Cr,0.12,r=1,1,0.9999999999996958,0.057661823440959936,0.057661823440942395,λ·B
FCC,B,Cr,x_Cr,0.13,r=1,1,0.9999999999996958,0.24613746603130218,0.2461374660312273,λ·B
FCC,B,Cr,x_Cr,0.14,r=1,1,0.9999999999996958,0.40610998566712125,0.40610998566699774,λ·B
FCC,B,Cr,x_Cr,0.15,r=1,1,0.9999999999996958,0.29998959730490327,0.299989597304812,λ·B
FCC,B,Cr,x_Cr,0.16,r=1,1,0.9999999999996958,0.11349696138850808,0.11349696138847355,λ·B
FCC,B,Cr,x_Cr,0.17,r=1,1,0.9999999999996958,0.10772327631742445,0.10772327631739169,λ·B
FCC,B,Cr,x_Cr,0.18,r=1,1,0.9999999999996958,0.20320844121932838,0.20320844121926657,λ·B
FCC,B,Cr,x_Cr,0.19,r=1,1,0.9999999999996958,0.2606072040965675,0.26060720409648824,λ·B
FCC,B,Cr,x_Cr,0.2,r=1,1,0.9999999999996958,0.13393432207743192,0.13393432207739117,λ·B
FCC,B,Cr,x_Cr,0.21,r=1,1,0.9999999999996958,0.004876680376299974,0.004876680376298491,λ·B
FCC,B,Cr,x_Cr,0.22,r=1,1,0.9999999999996958,-0.022083602175096875,-0.02208360217509016,λ·B
FCC,B,Cr,x_Cr,0.23,r=1,1,0.9999999999996958,0.16126806247096126,0.16126806247091222,λ·B
FCC,B,Cr,x_Cr,0.24,r=1,1,0.9999999999996958,0.17283723494741204,0.17283723494735947,λ·B
FCC,B,Cr,x_Cr,0.25,r=1,1,0.9999999999996958,0.0384786503757007,0.038478650375689,λ·B
FCC,B,Cr,x_Cr,0.26,r=1,1,0.9999999999996958,-0.103632238680057,-0.10363223868002547,λ·B
FCC,B,Cr,x_Cr,0.27,r=1,1,0.9999999999996958,-0.04011693518940778,-0.040116935189395575,λ·B
FCC,B,Cr,x_Cr,0.28,r=1,1,0.9999999999996958,0.13173135677633468,0.1317313567762946,λ·B
FCC,B,Cr,x_Cr,0.29,r=1,1,0.9999999999996958,0.15909541283850798,0.15909541283845957,λ·B
FCC,B,Cr,x_Cr,0.3,r=1,1,0.9999999999996958,0.03163076864428939,0.031630768644279765,λ·B
FCC,B,Cr,x_Cr,0.31,r=1,1,0.9999999999996958,-0.06870019125159231,-0.06870019125157141,λ·B
FCC,B,Cr,x_Cr,0.32,r=1,1,0.9999999999996958,0.0073786729609343115,0.007378672960932067,λ·B
FCC,B,Cr,x_Cr,0.33,r=1,1,0.9999999999996958,0.08065019582854699,0.08065019582852245,λ·B
FCC,B,Cr,x_Cr,0.34,r=1,1,0.9999999999996958,0.07643190653729932,0.07643190653727608,λ·B
FCC,B,Cr,x_Cr,0.35,r=1,1,0.9999999999996958,-0.023918635455559233,-0.023918635455551958,λ·B
FCC,B,Cr,x_Cr,0.36,r=1,1,0.9999999999996958,-0.030954925997689113,-0.030954925997679697,λ·B
FCC,B,Cr,x_Cr,0.37,r=1,1,0.9999999999996958,0.11090852516998226,0.11090852516994852,λ·B
FCC,B,Cr,x_Cr,0.38,r=1,1,0.9999999999996958,0.2085000566789076,0.2085000566788442,λ·B
FCC,B,Cr,x_Cr,0.39,r=1,1,0.9999999999996958,0.17143331083528265,0.1714333108352305,λ·B
FCC,B,Cr,x_Cr,0.4,r=1,1,0.9999999999996958,0.005565919265779749,0.005565919265778056,λ·B
FCC,B,Cr,x_Cr,0.01,r=2,2,0.9999999999993582,-0.20918686798999903,-0.20918686798986477,λ·B
FCC,B,Cr,x_Cr,0.02,r=2,2,0.9999999999993582,-0.14048665930373533,-0.14048665930364515,λ·B
FCC,B,Cr,x_Cr,0.03,r=2,2,0.9999999999993582,-0.11514003239151485,-0.11514003239144095,λ·B
FCC,B,Cr,x_Cr,0.04,r=2,2,0.9999999999993582,-0.07608573796610762,-0.07608573796605879,λ·B
FCC,B,Cr,x_Cr,0.05,r=2,2,0.9999999999993582,-0.03057194995539676,-0.030571949955377136,λ·B
FCC,B,Cr,x_Cr,0.06,r=2,2,0.9999999999993582,0.11600698107498798,0.11600698107491353,λ·B
FCC,B,Cr,x_Cr,0.07,r=2,2,0.9999999999993582,0.33368251104874364,0.3336825110485295,λ·B
FCC,B,Cr,x_Cr,0.08,r=2,2,0.9999999999993582,0.33699472736927566,0.3369947273690594,λ·B
FCC,B,Cr,x_Cr,0.09,r=2,2,0.9999999999993582,0.24628929283739834,0.24628929283724027,λ·B
FCC,B,Cr,x_Cr,0.1,r=2,2,0.9999999999993582,0.1593542718388213,0.15935427183871903,λ·B
FCC,B,Cr,x_Cr,0.11,r=2,2,0.9999999999993582,0.19940241435476483,0.19940241435463685,λ·B
FCC,B,Cr,x_Cr,0.12,r=2,2,0.9999999999993582,0.3217000460956378,0.32170004609543135,λ·B
FCC,B,Cr,x_Cr,0.13,r=2,2,0.9999999999993582,0.2070130653346001,0.20701306533446723,λ·B
FCC,B,Cr,x_Cr,0.14,r=2,2,0.9999999999993582,0.045005180520554855,0.04500518052052597,λ·B
FCC,B,Cr,x_Cr,0.15,r=2,2,0.9999999999993582,-0.034089721183582986,-0.03408972118356111,λ·B
FCC,B,Cr,x_Cr,0.16,r=2,2,0.9999999999993582,0.043007894430135155,0.04300789443010755,λ·B
FCC,B,Cr,x_Cr,0.17,r=2,2,0.9999999999993582,0.08196430862892165,0.08196430862886904,λ·B
FCC,B,Cr,x_Cr,0.18,r=2,2,0.9999999999993582,0.0025492422381408223,0.002549242238139186,λ·B
FCC,B,Cr,x_Cr,0.19,r=2,2,0.9999999999993582,-0.09842549089215429,-0.09842549089209111,λ·B
FCC,B,Cr,x_Cr,0.2,r=2,2,0.9999999999993582,-0.061272061504917666,-0.06127206150487834,λ·B
FCC,B,Cr,x_Cr,0.21,r=2,2,0.9999999999993582,0.02371370610500388,0.02371370610498866,λ·B
FCC,B,Cr,x_Cr,0.22,r=2,2,0.9999999999993582,0.03902689618274221,0.03902689618271716,λ·B
FCC,B,Cr,x_Cr,0.23,r=2,2,0.9999999999993582,-0.0707673970049945,-0.07076739700494908,λ·B
FCC,B,Cr,x_Cr,0.24,r=2,2,0.9999999999993582,-0.2127265453390893,-0.21272654533895277,λ·B
FCC,B,Cr,x_Cr,0.25,r=2,2,0.9999999999993582,-0.19248244568780312,-0.19248244568767958,λ·B
FCC,B,Cr,x_Cr,0.26,r=2,2,0.9999999999993582,-0.14927810519552728,-0.14927810519543147,λ·B
FCC,B,Cr,x_Cr,0.27,r=2,2,0.9999999999993582,-0.09963369180396804,-0.09963369180390409,λ·B
FCC,B,Cr,x_Cr,0.28,r=2,2,0.9999999999993582,-0.15503075927969698,-0.15503075927959747,λ·B
FCC,B,Cr,x_Cr,0.29,r=2,2,0.9999999999993582,-0.17299798035538844,-0.17299798035527741,λ·B
FCC,B,Cr,x_Cr,0.3,r=2,2,0.9999999999993582,-0.04462664253315389,-0.044626642533125246,λ·B
FCC,B,Cr,x_Cr,0.31,r=2,2,0.9999999999993582,0.035329614694699724,0.03532961469467705,λ·B
FCC,B,Cr,x_Cr,0.32,r=2,2,0.9999999999993582,-0.035535852820599734,-0.035535852820576926,λ·B
FCC,B,Cr,x_Cr,0.33,r=2,2,0.9999999999993582,-0.10350619856646849,-0.10350619856640206,λ·B
FCC,B,Cr,x_Cr,0.34,r=2,2,0.9999999999993582,-0.1271044768398538,-0.12710447683977222,λ·B
FCC,B,Cr,x_Cr,0.35,r=2,2,0.9999999999993582,-0.02826434578776369,-0.02826434578774555,λ·B
FCC,B,Cr,x_Cr,0.36,r=2,2,0.9999999999993582,0.11805865590922326,0.11805865590914749,λ·B
FCC,B,Cr,x_Cr,0.37,r=2,2,0.9999999999993582,0.039472957775486865,0.03947295777546153,λ·B
FCC,B,Cr,x_Cr,0.38,r=2,2,0.9999999999993582,-0.1649308382507223,-0.16493083825061644,λ·B
FCC,B,Cr,x_Cr,0.39,r=2,2,0.9999999999993582,-0.29262208131972856,-0.29262208131954076,λ·B
FCC,B,Cr,x_Cr,0.4,r=2,2,0.9999999999993582,-0.2114905849526627,-0.21149058495252696,λ·B
FCC,B,Cr,x_Cr,0.01,r=3,3,0.9999999999997273,0.03663081174062572,0.036630811740615735,λ·B
FCC,B,Cr,x_Cr,0.02,r=3,3,0.9999999999997273,0.06742868096878465,0.06742868096876627,λ·B
FCC,B,Cr,x_Cr,0.03,r=3,3,0.9999999999997273,0.02332885881101375,0.02332885881100739,λ·B
FCC,B,Cr,x_Cr,0.04,r=3,3,0.9999999999997273,-0.04110570489211271,-0.041105704892101504,λ·B
FCC,B,Cr,x_Cr,0.05,r=3,3,0.9999999999997273,-0.04024438772794867,-0.0402443877279377,λ·B
FCC,B,Cr,x_Cr,0.06,r=3,3,0.9999999999997273,0.04940277293733023,0.04940277293731676,λ·B
FCC,B,Cr,x_Cr,0.07,r=3,3,0.9999999999997273,0.19910261854805494,0.19910261854800065,λ·B
FCC,B,Cr,x_Cr,0.08,r=3,3,0.9999999999997273,0.2162253876013017,0.21622538760124274,λ·B
FCC,B,Cr,x_Cr,0.09,r=3,3,0.9999999999997273,0.1814596769995132,0.18145967699946372,λ·B
FCC,B,Cr,x_Cr,0.1,r=3,3,0.9999999999997273,0.2222876278752906,0.22228762787523,λ·B
FCC,B,Cr,x_Cr,0.11,r=3,3,0.9999999999997273,0.3131263326779318,0.3131263326778464,λ·B
FCC,B,Cr,x_Cr,0.12,r=3,3,0.9999999999997273,0.37827788621189506,0.3782778862117919,λ·B
FCC,B,Cr,x_Cr,0.13,r=3,3,0.9999999999997273,0.34930854942246103,0.3493085494223658,λ·B
FCC,B,Cr,x_Cr,0.14,r=3,3,0.9999999999997273,0.2655779951404499,0.26557799514037744,λ·B
FCC,B,Cr,x_Cr,0.15,r=3,3,0.9999999999997273,0.22574082012529334,0.22574082012523178,λ·B
FCC,B,Cr,x_Cr,0.16,r=3,3,0.9999999999997273,0.23549053023536942,0.23549053023530522,λ·B
FCC,B,Cr,x_Cr,0.17,r=3,3,0.9999999999997273,0.24495425446617716,0.24495425446611038,λ·B
FCC,B,Cr,x_Cr,0.18,r=3,3,0.9999999999997273,0.16543179546630463,0.16543179546625952,λ·B
FCC,B,Cr,x_Cr,0.19,r=3,3,0.9999999999997273,0.06512505750031784,0.06512505750030008,λ·B
FCC,B,Cr,x_Cr,0.2,r=3,3,0.9999999999997273,0.03226615201089102,0.03226615201088222,λ·B
FCC,B,Cr,x_Cr,0.21,r=3,3,0.9999999999997273,0.036538166553199386,0.03653816655318942,λ·B
FCC,B,Cr,x_Cr,0.22,r=3,3,0.9999999999997273,0.031714311568245945,0.0317143115682373,λ·B
FCC,B,Cr,x_Cr,0.23,r=3,3,0.9999999999997273,-0.016053329186018074,-0.016053329186013696,λ·B
FCC,B,Cr,x_Cr,0.24,r=3,3,0.9999999999997273,-0.10052565194320016,-0.10052565194317276,λ·B
FCC,B,Cr,x_Cr,0.25,r=3,3,0.9999999999997273,-0.08882555073897577,-0.08882555073895156,λ·B
FCC,B,Cr,x_Cr,0.26,r=3,3,0.9999999999997273,-0.06870845343315356,-0.06870845343313482,λ·B
FCC,B,Cr,x_Cr,0.27,r=3,3,0.9999999999997273,-0.10139442768104993,-0.10139442768102229,λ·B
FCC,B,Cr,x_Cr,0.28,r=3,3,0.9999999999997273,-0.1549111130529553,-0.15491111305291305,λ·B
FCC,B,Cr,x_Cr,0.29,r=3,3,0.9999999999997273,-0.17917640101064597,-0.17917640101059712,λ·B
FCC,B,Cr,x_Cr,0.3,r=3,3,0.9999999999997273,-0.12180428611642342,-0.12180428611639021,λ·B
FCC,B,Cr,x_Cr,0.31,r=3,3,0.9999999999997273,-0.09544164932947573,-0.09544164932944971,λ·B
FCC,B,Cr,x_Cr,0.32,r=3,3,0.9999999999997273,-0.12157980175397289,-0.12157980175393973,λ·B
FCC,B,Cr,x_Cr,0.33,r=3,3,0.9999999999997273,-0.1569696655369852,-0.1569696655369424,λ·B
FCC,B,Cr,x_Cr,0.34,r=3,3,0.9999999999997273,-0.13348696364584348,-0.1334869636458071,λ·B
FCC,B,Cr,x_Cr,0.35,r=3,3,0.9999999999997273,-0.08374501787194578,-0.08374501787192296,λ·B
FCC,B,Cr,x_Cr,0.36,r=3,3,0.9999999999997273,0.023324187070881266,0.023324187070874906,λ·B
FCC,B,Cr,x_Cr,0.37,r=3,3,0.9999999999997273,0.01166899144686505,0.011668991446861869,λ·B
FCC,B,Cr,x_Cr,0.38,r=3,3,0.9999999999997273,-0.06454596307221053,-0.06454596307219293,λ·B
FCC,B,Cr,x_Cr,0.39,r=3,3,0.9999999999997273,-0.03743608071221896,-0.037436080712208754,λ·B
FCC,B,Cr,x_Cr,0.4,r=3,3,0.9999999999997273,0.013468190350649879,0.013468190350646206,λ·B
FCC,B,Cr,x_Cr,0.01,r=4,4,0.9999999999995064,0.007797317497100177,0.007797317497096328,λ·B
FCC,B,Cr,x_Cr,0.02,r=4,4,0.9999999999995064,-0.018686585518704255,-0.01868658551869503,λ·B
FCC,B,Cr,x_Cr,0.03,r=4,4,0.9999999999995064,0.0956839587682015,0.09568395876815428,λ·B
FCC,B,Cr,x_Cr,0.04,r=4,4,0.9999999999995064,0.0829123705766878,0.08291237057664687,λ·B
FCC,B,Cr,x_Cr,0.05,r=4,4,0.9999999999995064,0.027990201089292024,0.02799020108927821,λ·B
FCC,B,Cr,x_Cr,0.06,r=4,4,0.9999999999995064,0.13381921166566832,0.13381921166560226,λ·B
FCC,B,Cr,x_Cr,0.07,r=4,4,0.9999999999995064,0.15178632523608374,0.15178632523600882,λ·B
FCC,B,Cr,x_Cr,0.08,r=4,4,0.9999999999995064,0.23726152444181434,0.23726152444169724,λ·B
FCC,B,Cr,x_Cr,0.09,r=4,4,0.9999999999995064,0.33727885281510867,0.3372788528149422,λ·B
FCC,B,Cr,x_Cr,0.1,r=4,4,0.9999999999995064,0.32111242896292513,0.32111242896276665,λ·B
FCC,B,Cr,x_Cr,0.11,r=4,4,0.9999999999995064,0.2705540366615746,0.27055403666144107,λ·B
FCC,B,Cr,x_Cr,0.12,r=4,4,0.9999999999995064,0.14202919010190654,0.14202919010183643,λ·B
FCC,B,Cr,x_Cr,0.13,r=4,4,0.9999999999995064,0.18225961698686868,0.18225961698677873,λ·B
FCC,B,Cr,x_Cr,0.14,r=4,4,0.9999999999995064,0.16798400907015812,0.1679840090700752,λ·B
FCC,B,Cr,x_Cr,0.15,r=4,4,0.9999999999995064,0.11271443455387538,0.11271443455381974,λ·B
FCC,B,Cr,x_Cr,0.16,r=4,4,0.9999999999995064,-0.0008757581332534431,-0.0008757581332530109,λ·B
FCC,B,Cr,x_Cr,0.17,r=4,4,0.9999999999995064,-0.032197242994280915,-0.032197242994265025,λ·B
FCC,B,Cr,x_Cr,0.18,r=4,4,0.9999999999995064,-0.004589316085951388,-0.004589316085949122,λ·B
FCC,B,Cr,x_Cr,0.19,r=4,4,0.9999999999995064,-0.038923121373531294,-0.03892312137351208,λ·B
FCC,B,Cr,x_Cr,0.2,r=4,4,0.9999999999995064,-0.12689011963768257,-0.12689011963761992,λ·B
FCC,B,Cr,x_Cr,0.21,r=4,4,0.9999999999995064,-0.10659827188266609,-0.10659827188261348,λ·B
FCC,B,Cr,x_Cr,0.22,r=4,4,0.9999999999995064,-0.11544859993616464,-0.11544859993610766,λ·B
FCC,B,Cr,x_Cr,0.23,r=4,4,0.9999999999995064,-0.13846367463695633,-0.138463674636888,λ·B
FCC,B,Cr,x_Cr,0.24,r=4,4,0.9999999999995064,-0.12794388632815323,-0.1279438863280901,λ·B
FCC,B,Cr,x_Cr,0.25,r=4,4,0.9999999999995064,-0.20154041379553692,-0.20154041379543744,λ·B
FCC,B,Cr,x_Cr,0.26,r=4,4,0.9999999999995064,-0.2142623398656755,-0.21426233986556975,λ·B
FCC,B,Cr,x_Cr,0.27,r=4,4,0.9999999999995064,-0.2584073572612178,-0.2584073572610902,λ·B
FCC,B,Cr,x_Cr,0.28,r=4,4,0.9999999999995064,-0.22286345205343328,-0.22286345205332328,λ·B
FCC,B,Cr,x_Cr,0.29,r=4,4,0.9999999999995064,-0.018839387929375857,-0.01883938792936656,λ·B
FCC,B,Cr,x_Cr,0.3,r=4,4,0.9999999999995064,-0.12353978694478417,-0.12353978694472319,λ·B
FCC,B,Cr,x_Cr,0.31,r=4,4,0.9999999999995064,-0.2169834268359667,-0.21698342683585958,λ·B
FCC,B,Cr,x_Cr,0.32,r=4,4,0.9999999999995064,-0.12036075329937006,-0.12036075329931065,λ·B
FCC,B,Cr,x_Cr,0.33,r=4,4,0.9999999999995064,-0.18763278559167731,-0.1876327855915847,λ·B
FCC,B,Cr,x_Cr,0.34,r=4,4,0.9999999999995064,-0.20487211677683534,-0.20487211677673423,λ·B
FCC,B,Cr,x_Cr,0.35,r=4,4,0.9999999999995064,-0.1395484231448977,-0.13954842314482882,λ·B
FCC,B,Cr,x_Cr,0.36,r=4,4,0.9999999999995064,-0.13578658870266508,-0.13578658870259805,λ·B
FCC,B,Cr,x_Cr,0.37,r=4,4,0.9999999999995064,-0.04908998095379093,-0.0490899809537667,λ·B
FCC,B,Cr,x_Cr,0.38,r=4,4,0.9999999999995064,-0.05847372605212791,-0.058473726052099044,λ·B
FCC,B,Cr,x_Cr,0.39,r=4,4,0.9999999999995064,-0.06595405278693539,-0.06595405278690283,λ·B
FCC,B,Cr,x_Cr,0.4,r=4,4,0.9999999999995064,-0.12969583619182856,-0.12969583619176453,λ·B
FCC,B,Cr,x_Cr,0.01,r=5,5,0.9999999999997851,-0.2671622910493692,-0.26716229104931183,λ·B
FCC,B,Cr,x_Cr,0.02,r=5,5,0.9999999999997851,-0.20679151146761615,-0.20679151146757171,λ·B
FCC,B,Cr,x_Cr,0.03,r=5,5,0.9999999999997851,-0.08364984231417763,-0.08364984231415964,λ·B
FCC,B,Cr,x_Cr,0.04,r=5,5,0.9999999999997851,-0.02615265169440126,-0.02615265169439564,λ·B
FCC,B,Cr,x_Cr,0.05,r=5,5,0.9999999999997851,-0.025071440879855984,-0.025071440879850596,λ·B
FCC,B,Cr,x_Cr,0.06,r=5,5,0.9999999999997851,0.06413127815136453,0.06413127815135075,λ·B
FCC,B,Cr,x_Cr,0.07,r=5,5,0.9999999999997851,0.1943901828931013,0.19439018289305954,λ·B
FCC,B,Cr,x_Cr,0.08,r=5,5,0.9999999999997851,0.2271956609096965,0.22719566090964768,λ·B
FCC,B,Cr,x_Cr,0.09,r=5,5,0.9999999999997851,0.1453798010971511,0.14537980109711984,λ·B
FCC,B,Cr,x_Cr,0.1,r=5,5,0.9999999999997851,0.04470255847288445,0.04470255847287484,λ·B
FCC,B,Cr,x_Cr,0.11,r=5,5,0.9999999999997851,0.04522071559766124,0.04522071559765152,λ·B
FCC,B,Cr,x_Cr,0.12,r=5,5,0.9999999999997851,0.07445557334024715,0.07445557334023115,λ·B
FCC,B,Cr,x_Cr,0.13,r=5,5,0.9999999999997851,0.017514191994019428,0.017514191994015663,λ·B
FCC,B,Cr,x_Cr,0.14,r=5,5,0.9999999999997851,-0.07101276417425725,-0.07101276417424199,λ·B
FCC,B,Cr,x_Cr,0.15,r=5,5,0.9999999999997851,-0.18220044597404744,-0.18220044597400828,λ·B
FCC,B,Cr,x_Cr,0.16,r=5,5,0.9999999999997851,-0.20040310642372816,-0.20040310642368508,λ·B
FCC,B,Cr,x_Cr,0.17,r=5,5,0.9999999999997851,-0.18137803816573594,-0.18137803816569695,λ·B
FCC,B,Cr,x_Cr,0.18,r=5,5,0.9999999999997851,-0.19052080733131146,-0.19052080733127053,λ·B
FCC,B,Cr,x_Cr,0.19,r=5,5,0.9999999999997851,-0.2680717181027387,-0.2680717181026811,λ·B
FCC,B,Cr,x_Cr,0.2,r=5,5,0.9999999999997851,-0.28741215384190416,-0.2874121538418424,λ·B
FCC,B,Cr,x_Cr,0.21,r=5,5,0.9999999999997851,-0.27038835436585507,-0.27038835436579695,λ·B
FCC,B,Cr,x_Cr,0.22,r=5,5,0.9999999999997851,-0.19116416907880687,-0.1911641690787658,λ·B
FCC,B,Cr,x_Cr,0.23,r=5,5,0.9999999999997851,-0.22007031369490493,-0.22007031369485763,λ·B
FCC,B,Cr,x_Cr,0.24,r=5,5,0.9999999999997851,-0.2830411440235163,-0.2830411440234555,λ·B
FCC,B,Cr,x_Cr,0.25,r=5,5,0.9999999999997851,-0.26857065496564125,-0.2685706549655835,λ·B
FCC,B,Cr,x_Cr,0.26,r=5,5,0.9999999999997851,-0.21484608976092268,-0.2148460897608765,λ·B
FCC,B,Cr,x_Cr,0.27,r=5,5,0.9999999999997851,-0.11000348825308093,-0.11000348825305728,λ·B
FCC,B,Cr,x_Cr,0.28,r=5,5,0.9999999999997851,-0.1382267307099587,-0.138226730709929,λ·B
FCC,B,Cr,x_Cr,0.29,r=5,5,0.9999999999997851,-0.15392207282022116,-0.15392207282018808,λ·B
FCC,B,Cr,x_Cr,0.3,r=5,5,0.9999999999997851,-0.09638387686265738,-0.09638387686263666,λ·B
FCC,B,Cr,x_Cr,0.31,r=5,5,0.9999999999997851,-0.07558094455295371,-0.07558094455293746,λ·B
FCC,B,Cr,x_Cr,0.32,r=5,5,0.9999999999997851,-0.026575824054642677,-0.026575824054636966,λ·B
FCC,B,Cr,x_Cr,0.33,r=5,5,0.9999999999997851,-0.02430589196118917,-0.024305891961183945,λ·B
FCC,B,Cr,x_Cr,0.34,r=5,5,0.9999999999997851,-0.07364566348110246,-0.07364566348108663,λ·B
FCC,B,Cr,x_Cr,0.35,r=5,5,0.9999999999997851,-0.029604428631162808,-0.029604428631156445,λ·B
FCC,B,Cr,x_Cr,0.36,r=5,5,0.9999999999997851,0.05849333835775691,0.05849333835774434,λ·B
FCC,B,Cr,x_Cr,0.37,r=5,5,0.9999999999997851,0.06267911408593334,0.06267911408591986,λ·B
FCC,B,Cr,x_Cr,0.38,r=5,5,0.9999999999997851,0.019537954316464313,0.019537954316460115,λ·B
FCC,B,Cr,x_Cr,0.39,r=5,5,0.9999999999997851,-0.06500627631348227,-0.0650062763134683,λ·B
FCC,B,Cr,x_Cr,0.4,r=5,5,0.9999999999997851,-0.07068650556535838,-0.07068650556534319,λ·B
FCC,B,Cr,x_Cr,0.01,r=6,6,0.9999999999997041,-0.18150931798210532,-0.1815093179820516,λ·B
FCC,B,Cr,x_Cr,0.02,r=6,6,0.9999999999997041,-0.21882825348947796,-0.2188282534894132,λ·B
FCC,B,Cr,x_Cr,0.03,r=6,6,0.9999999999997041,-0.058584125226411723,-0.05858412522639439,λ·B
FCC,B,Cr,x_Cr,0.04,r=6,6,0.9999999999997041,0.03694112533828451,0.03694112533827358,λ·B
FCC,B,Cr,x_Cr,0.05,r=6,6,0.9999999999997041,-0.016997781009616904,-0.016997781009611874,λ·B
FCC,B,Cr,x_Cr,0.06,r=6,6,0.9999999999997041,-0.09638354286744609,-0.09638354286741757,λ·B
FCC,B,Cr,x_Cr,0.07,r=6,6,0.9999999999997041,0.16606548854333986,0.16606548854329073,λ·B
FCC,B,Cr,x_Cr,0.08,r=6,6,0.9999999999997041,0.35127245581881433,0.3512724558187104,λ·B
FCC,B,Cr,x_Cr,0.09,r=6,6,0.9999999999997041,0.12093189451593307,0.1209318945158973,λ·B
FCC,B,Cr,x_Cr,0.1,r=6,6,0.9999999999997041,-0.09135432941099118,-0.09135432941096415,λ·B
FCC,B,Cr,x_Cr,0.11,r=6,6,0.9999999999997041,-0.1163650596872313,-0.11636505968719688,λ·B
FCC,B,Cr,x_Cr,0.12,r=6,6,0.9999999999997041,0.086005037374897,0.08600503737487154,λ·B
FCC,B,Cr,x_Cr,0.13,r=6,6,0.9999999999997041,0.15677974511511025,0.15677974511506387,λ·B
FCC,B,Cr,x_Cr,0.14,r=6,6,0.9999999999997041,-0.06164465320121835,-0.061644653201200106,λ·B
FCC,B,Cr,x_Cr,0.15,r=6,6,0.9999999999997041,-0.2458756105674306,-0.24587561056735785,λ·B
FCC,B,Cr,x_Cr,0.16,r=6,6,0.9999999999997041,-0.29844233316953145,-0.29844233316944313,λ·B
FCC,B,Cr,x_Cr,0.17,r=6,6,0.9999999999997041,-0.2346885935386413,-0.23468859353857185,λ·B
FCC,B,Cr,x_Cr,0.18,r=6,6,0.9999999999997041,-0.15656243726559524,-0.15656243726554891,λ·B
FCC,B,Cr,x_Cr,0.19,r=6,6,0.9999999999997041,-0.18358134614671467,-0.18358134614666036,λ·B
FCC,B,Cr,x_Cr,0.2,r=6,6,0.9999999999997041,-0.26381812186825065,-0.2638181218681726,λ·B
FCC,B,Cr,x_Cr,0.21,r=6,6,0.9999999999997041,-0.13880304497181348,-0.1388030449717724,λ·B
FCC,B,Cr,x_Cr,0.22,r=6,6,0.9999999999997041,-0.0024428194962937333,-0.0024428194962930103,λ·B
FCC,B,Cr,x_Cr,0.23,r=6,6,0.9999999999997041,0.05188929627204997,0.05188929627203461,λ·B
FCC,B,Cr,x_Cr,0.24,r=6,6,0.9999999999997041,-0.15253669798313632,-0.1525366979830912,λ·B
FCC,B,Cr,x_Cr,0.25,r=6,6,0.9999999999997041,-0.2150659952512069,-0.21506599525114325,λ·B
FCC,B,Cr,x_Cr,0.26,r=6,6,0.9999999999997041,-0.03370744456636031,-0.03370744456635034,λ·B
FCC,B,Cr,x_Cr,0.27,r=6,6,0.9999999999997041,0.10958434662246938,0.10958434662243696,λ·B
FCC,B,Cr,x_Cr,0.28,r=6,6,0.9999999999997041,0.0007472396909503457,0.0007472396909501246,λ·B
FCC,B,Cr,x_Cr,0.29,r=6,6,0.9999999999997041,-0.17678767852255822,-0.1767876785225059,λ·B
FCC,B,Cr,x_Cr,0.3,r=6,6,0.9999999999997041,-0.1784488793738503,-0.1784488793737975,λ·B
FCC,B,Cr,x_Cr,0.31,r=6,6,0.9999999999997041,-0.05316318671620532,-0.05316318671618959,λ·B
FCC,B,Cr,x_Cr,0.32,r=6,6,0.9999999999997041,0.04254246785264985,0.04254246785263726,λ·B
FCC,B,Cr,x_Cr,0.33,r=6,6,0.9999999999997041,0.09212437045982905,0.09212437045980179,λ·B
FCC,B,Cr,x_Cr,0.34,r=6,6,0.9999999999997041,0.08582046542503469,0.08582046542500929,λ·B
FCC,B,Cr,x_Cr,0.35,r=6,6,0.9999999999997041,0.003092221510549827,0.0030922215105489118,λ·B
FCC,B,Cr,x_Cr,0.36,r=6,6,0.9999999999997041,0.14762420179498742,0.14762420179494373,λ·B
